S,165741,25417,MACKERT MORGAN,IOWA STATE UNIVERSITY,339 SCIENCE II,,AMES,IA,50010,TEXTURE BY HYDROMETER,BOWMAN #1,BO1-1,11/11/2016,11/13/2016,0,6,All Other Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,30,14,Sandy Loam
S,165742,25417,MACKERT MORGAN,IOWA STATE UNIVERSITY,339 SCIENCE II,,AMES,IA,50010,TEXTURE BY HYDROMETER,BOWMAN #1,BO1-2,11/11/2016,11/13/2016,6,12,All Other Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,26,16,Sandy Loam
S,165743,25417,MACKERT MORGAN,IOWA STATE UNIVERSITY,339 SCIENCE II,,AMES,IA,50010,TEXTURE BY HYDROMETER,BOWMAN #1,BO1-3,11/11/2016,11/13/2016,12,24,All Other Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,30,22,Loam
S,165744,25417,MACKERT MORGAN,IOWA STATE UNIVERSITY,339 SCIENCE II,,AMES,IA,50010,TEXTURE BY HYDROMETER,BOWMAN #1,BO1-4,11/11/2016,11/13/2016,24,36,All Other Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,28,14,Sandy Loam
S,165745,25417,MACKERT MORGAN,IOWA STATE UNIVERSITY,339 SCIENCE II,,AMES,IA,50010,TEXTURE BY HYDROMETER,BOWMAN #2,BO2-1,11/11/2016,11/13/2016,0,6,All Other Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,24,20,Sandy Loam
S,165746,25417,MACKERT MORGAN,IOWA STATE UNIVERSITY,339 SCIENCE II,,AMES,IA,50010,TEXTURE BY HYDROMETER,BOWMAN #2,BO2-2,11/11/2016,11/13/2016,6,12,All Other Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,24,22,Sandy Clay Loam
S,165747,25417,MACKERT MORGAN,IOWA STATE UNIVERSITY,339 SCIENCE II,,AMES,IA,50010,TEXTURE BY HYDROMETER,BOWMAN #2,BO2-3,11/11/2016,11/13/2016,12,24,All Other Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,24,24,Sandy Clay Loam
S,165748,25417,MACKERT MORGAN,IOWA STATE UNIVERSITY,339 SCIENCE II,,AMES,IA,50010,TEXTURE BY HYDROMETER,BOWMAN #2,BO2-4,11/11/2016,11/13/2016,24,36,All Other Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,25,18,Sandy Loam
